24	9542	NB
11	9542	NB,LRR
1	9542	NB,LRR,Coil
1	9542	NB,LRR,Coil,PF00412,PF12315
2	9542	NB,LRR,PF03106
1	9542	NB,PF08381
1	9542	PF03106,TIR,NB,LRR,PF00069
1	9542	PF04852,TIR,NB,LRR
8	9542	RPW8
1	9542	RPW8,Coil,NB
4	9542	RPW8,NB
1	9542	RPW8,NB,PF00412,PF12315
32	9542	TIR
1	9542	TIR,Coil
1	9542	TIR,LRR
18	9542	TIR,NB
62	9542	TIR,NB,LRR
1	9542	TIR,NB,LRR,PF05553
10	9543	Coil,NB
13	9543	Coil,NB,LRR
1	9543	Coil,NB,PF04548
24	9543	NB
15	9543	NB,LRR
1	9543	NB,LRR,PF00412,PF12315
2	9543	NB,LRR,PF03106
1	9543	NB,LRR,TIR
1	9543	PF02362,TIR,NB,LRR,PF00642
1	9543	PF07887,NB
8	9543	RPW8
1	9543	RPW8,Coil,NB
4	9543	RPW8,NB
1	9543	RPW8,NB,PF00412,PF12315
30	9543	TIR
1	9543	TIR,Coil
1	9543	TIR,LRR
17	9543	TIR,NB
64	9543	TIR,NB,LRR
1	9543	TIR,NB,LRR,Coil,PF00170
1	9543	TIR,NB,PF08381
1	9543	TIR,PF04859
11	9545	Coil,NB
13	9545	Coil,NB,LRR
1	9545	Coil,NB,PF04548
22	9545	NB
9	9545	NB,LRR
2	9545	NB,LRR,PF03106
1	9545	NB,PF08381
1	9545	PF02671,PF03106,NB,LRR,PF00069
1	9545	PF04852,TIR,NB,LRR
7	9545	RPW8
1	9545	RPW8,Coil,NB
4	9545	RPW8,NB
1	9545	RPW8,NB,PF00412,PF12315
30	9545	TIR
1	9545	TIR,LRR
19	9545	TIR,NB
66	9545	TIR,NB,LRR
1	9545	TIR,NB,LRR,PF03501
1	9545	TIR,PF04859
15	9549	Coil,NB
11	9549	Coil,NB,LRR
1	9549	Coil,NB,PF04548
17	9549	NB
9	9549	NB,LRR
1	9549	NB,LRR,Coil,PF00412,PF12315
2	9549	NB,LRR,PF03106
1	9549	NB,LRR,TIR
1	9549	PF00635,TIR
1	9549	PF03106,TIR,NB,PF00069
1	9549	PF03634,TIR,NB,LRR,PF00642
3	9549	RPW8
1	9549	RPW8,Coil,NB
4	9549	RPW8,NB
1	9549	RPW8,NB,PF00412,PF12315
14	9549	TIR
1	9549	TIR,Coil
1	9549	TIR,LRR
20	9549	TIR,NB
60	9549	TIR,NB,LRR
1	9549	TIR,NB,LRR,PF05553
1	9549	TIR,PF04859
15	9550	Coil,NB
16	9550	Coil,NB,LRR
1	9550	Coil,NB,PF04548
19	9550	NB
10	9550	NB,LRR
2	9550	NB,LRR,PF03106
1	9550	NB,LRR,TIR
1	9550	PF00635,TIR
1	9550	PF02671,PF03106,TIR,NB,LRR,PF00069
1	9550	PF04852,TIR,NB,LRR
12	9550	RPW8
1	9550	RPW8,Coil,NB,LRR
4	9550	RPW8,NB
